spider_dt,auctionEnd_d,name,category,condition,price,est_price,bids,views,state,photoUrl,link
12.01.2022 00:29:36,18-11-2021, 100 złotych,Polska,III/III+,36,25,4,83,zakończona,https://eauctions/211118/details/172217/Polska-100-zlotych-1031940,https://wcn.pl/eauctions/211118/details/172217/Polska-100-zlotych-1031940
12.01.2022 00:29:36,30-12-2021, 50 złotych,Polska,I-/II+,460,200,9,151,zakończona,https://eauctions/211230/details/175088/Polska-50-zlotych-15051946,https://wcn.pl/eauctions/211230/details/175088/Polska-50-zlotych-15051946
12.01.2022 00:29:36,28-10-2021, drachma - naśladownictwo (prawdopodobnie z terenu Palestyny),Grecja i posthellenistyczne,III,240,400,1,98,zakończona,https://eauctions/211028/details/170779/Grecja-i-posthellenistyczne-drachma---nasladownictwo-prawdopodobnie-z-terenu-Palestyny-ok-IV-w-pne,https://wcn.pl/eauctions/211028/details/170779/Grecja-i-posthellenistyczne-drachma---nasladownictwo-prawdopodobnie-z-terenu-Palestyny-ok-IV-w-pne
12.01.2022 00:29:36,09-09-2021, zestaw 4 znaczków premiowych na żelazo,Polska podczas II Wojny Światowej,I/I-,50,40,5,71,zakończona,https://eauctions/210909/details/168096/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-zelazo-19421944,https://wcn.pl/eauctions/210909/details/168096/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-zelazo-19421944
12.01.2022 00:29:36,30-09-2021, pieniądz miedziany,Węgry,I-,240,120,5,141,zakończona,https://eauctions/210930/details/169361/Wegry-pieniadz-miedziany-11721182,https://wcn.pl/eauctions/210930/details/169361/Wegry-pieniadz-miedziany-11721182
12.01.2022 00:29:36,16-09-2021, jednostronne prymitywne naśladownictwo denara Bolesława Chrobrego typu PRINCES POLONIE,Słowianie,III,1250,500,8,257,zakończona,https://eauctions/210916/details/168618/Slowianie-jednostronne-prymitywne-nasladownictwo-denara-Boleslawa-Chrobrego-typu-PRINCES-POLONIE-pocz-XI-w,https://wcn.pl/eauctions/210916/details/168618/Slowianie-jednostronne-prymitywne-nasladownictwo-denara-Boleslawa-Chrobrego-typu-PRINCES-POLONIE-pocz-XI-w
12.01.2022 00:29:36,21-10-2021, 50 złotych,Polska,I/I-,100,60,7,92,zakończona,https://eauctions/211021/details/170371/Polska-50-zlotych-1091929,https://wcn.pl/eauctions/211021/details/170371/Polska-50-zlotych-1091929
12.01.2022 00:29:36,11-11-2021, półgrosz koronny,Polska,II,155,100,5,210,zakończona,https://eauctions/211111/details/171797/Polska-polgrosz-koronny-bez-daty,https://wcn.pl/eauctions/211111/details/171797/Polska-polgrosz-koronny-bez-daty
12.01.2022 00:29:36,09-12-2021, szeląg,Polska,III,140,100,8,172,zakończona,https://eauctions/211209/details/173691/Polska-szelag,https://wcn.pl/eauctions/211209/details/173691/Polska-szelag
12.01.2022 00:29:36,14-10-2021, brakteat,Zakon Krzyżacki,III,410,500,3,114,zakończona,https://eauctions/211014/details/170102/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/211014/details/170102/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:36,07-10-2021, 20 złotych,Polska,II/II-,32,40,4,72,zakończona,https://eauctions/211007/details/169779/Polska-20-zlotych-1071948,https://wcn.pl/eauctions/211007/details/169779/Polska-20-zlotych-1071948
12.01.2022 00:29:36,23-09-2021, 2 złote,Polska,II,65,60,4,85,zakończona,https://eauctions/210923/details/168937/Polska-2-zlote-26021936,https://wcn.pl/eauctions/210923/details/168937/Polska-2-zlote-26021936
12.01.2022 00:29:36,16-12-2021, 100 złotych,Polska,I/I-,120,80,4,22,zakończona,https://eauctions/211216/details/174121/Polska-100-zlotych-9111934,https://wcn.pl/eauctions/211216/details/174121/Polska-100-zlotych-9111934
12.01.2022 00:29:36,04-11-2021, 1 złoty,Polska,I/I-,560,400,9,148,zakończona,https://eauctions/211104/details/171280/Polska-1-zloty-1101938,https://wcn.pl/eauctions/211104/details/171280/Polska-1-zloty-1101938
12.01.2022 00:29:36,23-12-2021, półgrosz koronny,Polska,II-,65,60,7,125,zakończona,https://eauctions/211223/details/174669/Polska-polgrosz-koronny-bez-daty,https://wcn.pl/eauctions/211223/details/174669/Polska-polgrosz-koronny-bez-daty
12.01.2022 00:29:36,25-11-2021, brąz w kształcie delfina,Grecja i posthellenistyczne,III,100,50,8,78,zakończona,https://eauctions/211125/details/172696/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne,https://wcn.pl/eauctions/211125/details/172696/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne
12.01.2022 00:29:36,02-12-2021, 100 złotych,Polska,I-,410,80,6,90,zakończona,https://eauctions/211202/details/173092/Polska-100-zlotych-1031940,https://wcn.pl/eauctions/211202/details/173092/Polska-100-zlotych-1031940
12.01.2022 00:29:36,18-11-2021, 100 złotych,Polska,I-,150,80,7,136,zakończona,https://eauctions/211118/details/172218/Polska-100-zlotych-1031940,https://wcn.pl/eauctions/211118/details/172218/Polska-100-zlotych-1031940
12.01.2022 00:29:36,30-12-2021, 100 złotych,Polska,I,2300,600,23,758,zakończona,https://eauctions/211230/details/175089/Polska-100-zlotych-15051946,https://wcn.pl/eauctions/211230/details/175089/Polska-100-zlotych-15051946
12.01.2022 00:29:36,28-10-2021, brąz,Grecja i posthellenistyczne,IV,42,60,3,95,zakończona,https://eauctions/211028/details/170780/Grecja-i-posthellenistyczne-braz-po-288-pne,https://wcn.pl/eauctions/211028/details/170780/Grecja-i-posthellenistyczne-braz-po-288-pne
12.01.2022 00:29:37,09-09-2021, zestaw 4 znaczków premiowych na skórę,Polska podczas II Wojny Światowej,I-/II,55,40,3,58,zakończona,https://eauctions/210909/details/168097/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-skore-19421944,https://wcn.pl/eauctions/210909/details/168097/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-skore-19421944
12.01.2022 00:29:37,30-09-2021, pieniądz miedziany,Węgry,I-,160,120,6,143,zakończona,https://eauctions/210930/details/169362/Wegry-pieniadz-miedziany,https://wcn.pl/eauctions/210930/details/169362/Wegry-pieniadz-miedziany
12.01.2022 00:29:37,16-09-2021, halerz brakteatowy,Śląsk,III+,175,50,3,106,zakończona,https://eauctions/210916/details/163925/Slask-halerz-brakteatowy-ok-14501460,https://wcn.pl/eauctions/210916/details/163925/Slask-halerz-brakteatowy-ok-14501460
12.01.2022 00:29:37,21-10-2021, 50 złotych,Polska,I-,115,50,7,153,zakończona,https://eauctions/211021/details/170372/Polska-50-zlotych-1091929,https://wcn.pl/eauctions/211021/details/170372/Polska-50-zlotych-1091929
12.01.2022 00:29:37,11-11-2021, półgrosz koronny,Polska,II-,90,80,6,139,zakończona,https://eauctions/211111/details/171798/Polska-polgrosz-koronny-bez-daty,https://wcn.pl/eauctions/211111/details/171798/Polska-polgrosz-koronny-bez-daty
12.01.2022 00:29:37,09-12-2021, półgrosz koronny,Polska,II-,75,75,5,152,zakończona,https://eauctions/211209/details/173692/Polska-polgrosz-koronny-bez-daty,https://wcn.pl/eauctions/211209/details/173692/Polska-polgrosz-koronny-bez-daty
12.01.2022 00:29:37,14-10-2021, brakteat,Zakon Krzyżacki,III/III-,270,300,2,74,zakończona,https://eauctions/211014/details/145743/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/211014/details/145743/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:37,07-10-2021, 100 złotych,Polska,IV,80,30,7,78,zakończona,https://eauctions/211007/details/169780/Polska-100-zlotych-1071948,https://wcn.pl/eauctions/211007/details/169780/Polska-100-zlotych-1071948
12.01.2022 00:29:37,23-09-2021, 1 złoty,Polska,II,320,250,6,110,zakończona,https://eauctions/210923/details/168938/Polska-1-zloty-1101938,https://wcn.pl/eauctions/210923/details/168938/Polska-1-zloty-1101938
12.01.2022 00:29:37,16-12-2021, 2 złote,Polska,I,155,60,8,57,zakończona,https://eauctions/211216/details/174122/Polska-2-zlote-26021936,https://wcn.pl/eauctions/211216/details/174122/Polska-2-zlote-26021936
12.01.2022 00:29:37,04-11-2021, bon na 20 złotych,Polska,I-,20,30,2,43,zakończona,https://eauctions/211104/details/171281/Polska-bon-na-20-zlotych-1061939,https://wcn.pl/eauctions/211104/details/171281/Polska-bon-na-20-zlotych-1061939
12.01.2022 00:29:37,23-12-2021, półgrosz koronny,Polska,III+,65,50,3,57,zakończona,https://eauctions/211223/details/174670/Polska-polgrosz-koronny-bez-daty,https://wcn.pl/eauctions/211223/details/174670/Polska-polgrosz-koronny-bez-daty
12.01.2022 00:29:37,25-11-2021, brąz w kształcie delfina,Grecja i posthellenistyczne,III/III-,30,40,3,37,zakończona,https://eauctions/211125/details/172697/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne,https://wcn.pl/eauctions/211125/details/172697/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne
12.01.2022 00:29:37,02-12-2021, 100 złotych,Polska,III,36,25,2,57,zakończona,https://eauctions/211202/details/173093/Polska-100-zlotych-1031940,https://wcn.pl/eauctions/211202/details/173093/Polska-100-zlotych-1031940
12.01.2022 00:29:37,18-11-2021, 500 złotych,Polska,III,42,50,4,67,zakończona,https://eauctions/211118/details/172219/Polska-500-zlotych-1031940,https://wcn.pl/eauctions/211118/details/172219/Polska-500-zlotych-1031940
12.01.2022 00:29:37,30-12-2021, 20 złotych,Polska,I,880,400,22,415,zakończona,https://eauctions/211230/details/175090/Polska-20-zlotych-15071947,https://wcn.pl/eauctions/211230/details/175090/Polska-20-zlotych-15071947
12.01.2022 00:29:37,28-10-2021, brąz,Grecja i posthellenistyczne,III/IV,65,80,3,70,zakończona,https://eauctions/211028/details/170781/Grecja-i-posthellenistyczne-braz-po-288-pne,https://wcn.pl/eauctions/211028/details/170781/Grecja-i-posthellenistyczne-braz-po-288-pne
12.01.2022 00:29:37,09-09-2021, zestaw 6 znaczków premiowych na artykuły gospodarcze,Polska podczas II Wojny Światowej,I/I-,115,60,4,92,zakończona,https://eauctions/210909/details/168098/Polska-podczas-II-Wojny-Swiatowej-zestaw-6-znaczkow-premiowych-na-artykuly-gospodarcze-19421944,https://wcn.pl/eauctions/210909/details/168098/Polska-podczas-II-Wojny-Swiatowej-zestaw-6-znaczkow-premiowych-na-artykuly-gospodarcze-19421944
12.01.2022 00:29:37,30-09-2021, denar,Węgry,III,30,50,1,56,zakończona,https://eauctions/210930/details/169363/Wegry-denar,https://wcn.pl/eauctions/210930/details/169363/Wegry-denar
12.01.2022 00:29:37,16-09-2021, brakteat,Zakon Krzyżacki,III,0,480,0,51,zakończona,https://eauctions/210916/details/139129/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/210916/details/139129/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:37,21-10-2021, 5 złotych,Polska,I-,75,50,6,93,zakończona,https://eauctions/211021/details/170373/Polska-5-zlotych-2011930,https://wcn.pl/eauctions/211021/details/170373/Polska-5-zlotych-2011930
12.01.2022 00:29:37,11-11-2021, półgrosz,Polska,II-,160,70,6,166,zakończona,https://eauctions/211111/details/171799/Polska-polgrosz-1523,https://wcn.pl/eauctions/211111/details/171799/Polska-polgrosz-1523
12.01.2022 00:29:37,09-12-2021, półgrosz,Polska,II-/III+,95,60,5,139,zakończona,https://eauctions/211209/details/173693/Polska-polgrosz-bez-daty,https://wcn.pl/eauctions/211209/details/173693/Polska-polgrosz-bez-daty
12.01.2022 00:29:37,14-10-2021, brakteat,Zakon Krzyżacki,III/III+,480,700,2,113,zakończona,https://eauctions/211014/details/170103/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/211014/details/170103/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:37,07-10-2021, 200 złotych,Polska,I/I-,1250,40,8,264,zakończona,https://eauctions/211007/details/169781/Polska-200-zlotych-25051976,https://wcn.pl/eauctions/211007/details/169781/Polska-200-zlotych-25051976
12.01.2022 00:29:37,23-09-2021, 1 złoty,Polska,III,100,100,5,73,zakończona,https://eauctions/210923/details/168939/Polska-1-zloty-1101938,https://wcn.pl/eauctions/210923/details/168939/Polska-1-zloty-1101938
12.01.2022 00:29:37,16-12-2021, 2 złote,Polska,I,155,70,9,55,zakończona,https://eauctions/211216/details/174123/Polska-2-zlote-26021936,https://wcn.pl/eauctions/211216/details/174123/Polska-2-zlote-26021936
12.01.2022 00:29:37,04-11-2021, 100 złotych - oryginalność nadruku wątpliwa,Polska,II/II-,980,400,6,265,zakończona,https://eauctions/211104/details/171282/Polska-100-zlotych---oryginalnosc-nadruku-watpliwa-1939,https://wcn.pl/eauctions/211104/details/171282/Polska-100-zlotych---oryginalnosc-nadruku-watpliwa-1939
12.01.2022 00:29:37,23-12-2021, półgrosz koronny odcięty do rozmiarów denara,Polska,II,120,50,8,228,zakończona,https://eauctions/211223/details/174671/Polska-polgrosz-koronny-odciety-do-rozmiarow-denara-bez-daty,https://wcn.pl/eauctions/211223/details/174671/Polska-polgrosz-koronny-odciety-do-rozmiarow-denara-bez-daty
12.01.2022 00:29:37,25-11-2021, brąz w kształcie delfina,Grecja i posthellenistyczne,III/III-,85,40,7,59,zakończona,https://eauctions/211125/details/172698/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne,https://wcn.pl/eauctions/211125/details/172698/Grecja-i-posthellenistyczne-braz-w-ksztalcie-delfina-VIV-w-pne
12.01.2022 00:29:37,02-12-2021, 1 złoty,Polska,I,50,50,6,56,zakończona,https://eauctions/211202/details/173094/Polska-1-zloty-1081941,https://wcn.pl/eauctions/211202/details/173094/Polska-1-zloty-1081941
12.01.2022 00:29:37,18-11-2021, 1 złoty,Polska,I,165,70,7,74,zakończona,https://eauctions/211118/details/172220/Polska-1-zloty-1081941,https://wcn.pl/eauctions/211118/details/172220/Polska-1-zloty-1081941
12.01.2022 00:29:37,30-12-2021, 100 złotych,Polska,II-,370,200,9,103,zakończona,https://eauctions/211230/details/175091/Polska-100-zlotych-15071947,https://wcn.pl/eauctions/211230/details/175091/Polska-100-zlotych-15071947
12.01.2022 00:29:37,28-10-2021, brąz,Grecja i posthellenistyczne,III-,55,60,4,82,zakończona,https://eauctions/211028/details/170782/Grecja-i-posthellenistyczne-braz-ok-III-w-pne,https://wcn.pl/eauctions/211028/details/170782/Grecja-i-posthellenistyczne-braz-ok-III-w-pne
12.01.2022 00:29:37,09-09-2021, zestaw 4 znaczków premiowych na wódkę,Polska podczas II Wojny Światowej,I/II,55,40,7,88,zakończona,https://eauctions/210909/details/168099/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-wodke-19421944,https://wcn.pl/eauctions/210909/details/168099/Polska-podczas-II-Wojny-Swiatowej-zestaw-4-znaczkow-premiowych-na-wodke-19421944
12.01.2022 00:29:37,30-09-2021, obol,Węgry,III,36,50,2,71,zakończona,https://eauctions/210930/details/169364/Wegry-obol,https://wcn.pl/eauctions/210930/details/169364/Wegry-obol
12.01.2022 00:29:37,16-09-2021, brakteat,Zakon Krzyżacki,III,65,75,2,61,zakończona,https://eauctions/210916/details/163928/Zakon-Krzyzacki-brakteat-ok-13071318,https://wcn.pl/eauctions/210916/details/163928/Zakon-Krzyzacki-brakteat-ok-13071318
12.01.2022 00:29:37,21-10-2021, 100 złotych,Polska,I,130,100,9,108,zakończona,https://eauctions/211021/details/170374/Polska-100-zlotych-9111934,https://wcn.pl/eauctions/211021/details/170374/Polska-100-zlotych-9111934
12.01.2022 00:29:37,11-11-2021, półgrosz litewski,Polska,II+,300,80,9,232,zakończona,https://eauctions/211111/details/171800/Polska-polgrosz-litewski-1561,https://wcn.pl/eauctions/211111/details/171800/Polska-polgrosz-litewski-1561
12.01.2022 00:29:37,09-12-2021, półgrosz,Polska,III+/II-,90,100,5,148,zakończona,https://eauctions/211209/details/173694/Polska-polgrosz-1509,https://wcn.pl/eauctions/211209/details/173694/Polska-polgrosz-1509
12.01.2022 00:29:37,14-10-2021, brakteat,Zakon Krzyżacki,III,0,420,0,79,zakończona,https://eauctions/211014/details/159095/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/211014/details/159095/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:37,07-10-2021, 10 złotych,Polska,I,26,30,4,72,zakończona,https://eauctions/211007/details/169782/Polska-10-zlotych-1061982,https://wcn.pl/eauctions/211007/details/169782/Polska-10-zlotych-1061982
12.01.2022 00:29:37,23-09-2021, bon na 20 złotych,Polska,I/I-,32,40,2,58,zakończona,https://eauctions/210923/details/168940/Polska-bon-na-20-zlotych-1061939,https://wcn.pl/eauctions/210923/details/168940/Polska-bon-na-20-zlotych-1061939
12.01.2022 00:29:37,16-12-2021, 2 złote,Polska,II,55,40,5,47,zakończona,https://eauctions/211216/details/174124/Polska-2-zlote-26021936,https://wcn.pl/eauctions/211216/details/174124/Polska-2-zlote-26021936
12.01.2022 00:29:37,04-11-2021, 100 złotych,Polska,IV+,120,50,5,118,zakończona,https://eauctions/211104/details/171283/Polska-100-zlotych-1939,https://wcn.pl/eauctions/211104/details/171283/Polska-100-zlotych-1939
12.01.2022 00:29:37,23-12-2021, półgrosz litewski,Polska,III,145,50,5,101,zakończona,https://eauctions/211223/details/174672/Polska-polgrosz-litewski-1518,https://wcn.pl/eauctions/211223/details/174672/Polska-polgrosz-litewski-1518
12.01.2022 00:29:37,25-11-2021, brąz,Grecja i posthellenistyczne,III/IV,50,50,5,77,zakończona,https://eauctions/211125/details/172699/Grecja-i-posthellenistyczne-braz-ok-350300-pne,https://wcn.pl/eauctions/211125/details/172699/Grecja-i-posthellenistyczne-braz-ok-350300-pne
12.01.2022 00:29:38,02-12-2021, 1 złoty,Polska,I,90,70,7,57,zakończona,https://eauctions/211202/details/173095/Polska-1-zloty-1081941,https://wcn.pl/eauctions/211202/details/173095/Polska-1-zloty-1081941
12.01.2022 00:29:38,18-11-2021, 50 złotych,Polska,I,48,40,5,100,zakończona,https://eauctions/211118/details/172221/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/211118/details/172221/Polska-50-zlotych-1081941
12.01.2022 00:29:38,30-12-2021, 500 złotych,Polska,II-,800,400,10,151,zakończona,https://eauctions/211230/details/175092/Polska-500-zlotych-15071947,https://wcn.pl/eauctions/211230/details/175092/Polska-500-zlotych-15071947
12.01.2022 00:29:38,28-10-2021, brąz,Grecja i posthellenistyczne,III-,40,60,2,83,zakończona,https://eauctions/211028/details/170783/Grecja-i-posthellenistyczne-braz-po-254-pne,https://wcn.pl/eauctions/211028/details/170783/Grecja-i-posthellenistyczne-braz-po-254-pne
12.01.2022 00:29:38,09-09-2021, zestaw 6 znaczków premiowych (3 x na papierosy,Polska podczas II Wojny Światowej,I/II-,65,60,5,65,zakończona,https://eauctions/210909/details/168100/Polska-podczas-II-Wojny-Swiatowej-zestaw-6-znaczkow-premiowych-3-x-na-papierosy-3-x-na-wyroby-tekstylne-19421944,https://wcn.pl/eauctions/210909/details/168100/Polska-podczas-II-Wojny-Swiatowej-zestaw-6-znaczkow-premiowych-3-x-na-papierosy-3-x-na-wyroby-tekstylne-19421944
12.01.2022 00:29:38,30-09-2021, brakteat,Węgry,II-,165,150,4,90,zakończona,https://eauctions/210930/details/169365/Wegry-brakteat-I-pol-XIII-w,https://wcn.pl/eauctions/210930/details/169365/Wegry-brakteat-I-pol-XIII-w
12.01.2022 00:29:38,16-09-2021, zestaw 2 brakteatów,Zakon Krzyżacki,III/III-,80,60,6,123,zakończona,https://eauctions/210916/details/166084/Zakon-Krzyzacki-zestaw-2-brakteatow,https://wcn.pl/eauctions/210916/details/166084/Zakon-Krzyzacki-zestaw-2-brakteatow
12.01.2022 00:29:38,21-10-2021, 100 złotych,Polska,II/II+,36,40,4,71,zakończona,https://eauctions/211021/details/170375/Polska-100-zlotych-9111934,https://wcn.pl/eauctions/211021/details/170375/Polska-100-zlotych-9111934
12.01.2022 00:29:38,11-11-2021, 1/4 franka,Polska,III+,0,300,0,185,zakończona,https://eauctions/211111/details/171801/Polska-14-franka-1591-M,https://wcn.pl/eauctions/211111/details/171801/Polska-14-franka-1591-M
12.01.2022 00:29:38,09-12-2021, półgrosz,Polska,III/IV,65,50,5,119,zakończona,https://eauctions/211209/details/173695/Polska-polgrosz-1517,https://wcn.pl/eauctions/211209/details/173695/Polska-polgrosz-1517
12.01.2022 00:29:38,07-10-2021, 10 złotych,Polska,I/I-,28,25,2,45,zakończona,https://eauctions/211007/details/169783/Polska-10-zlotych-1061982,https://wcn.pl/eauctions/211007/details/169783/Polska-10-zlotych-1061982
12.01.2022 00:29:38,23-09-2021, 10 złotych,Polska,II/II+,38,15,5,133,zakończona,https://eauctions/210923/details/168941/Polska-10-zlotych-1031940,https://wcn.pl/eauctions/210923/details/168941/Polska-10-zlotych-1031940
12.01.2022 00:29:38,16-12-2021, 20 złotych,Polska,I/I-,100,50,5,83,zakończona,https://eauctions/211216/details/174125/Polska-20-zlotych-11111936,https://wcn.pl/eauctions/211216/details/174125/Polska-20-zlotych-11111936
12.01.2022 00:29:38,04-11-2021, zestaw: 1 i 2 złote,Polska,IV/V,145,20,8,83,zakończona,https://eauctions/211104/details/171284/Polska-zestaw-1-i-2-zlote-1031940,https://wcn.pl/eauctions/211104/details/171284/Polska-zestaw-1-i-2-zlote-1031940
12.01.2022 00:29:38,23-12-2021, szeląg,Polska,III/III-,165,80,5,87,zakończona,https://eauctions/211223/details/174673/Polska-szelag-1532,https://wcn.pl/eauctions/211223/details/174673/Polska-szelag-1532
12.01.2022 00:29:38,25-11-2021, brąz,Grecja i posthellenistyczne,III/IV,30,50,1,39,zakończona,https://eauctions/211125/details/172700/Grecja-i-posthellenistyczne-braz-ok-310280-pne,https://wcn.pl/eauctions/211125/details/172700/Grecja-i-posthellenistyczne-braz-ok-310280-pne
12.01.2022 00:29:38,02-12-2021, 5 złotych,Polska,I,135,70,8,88,zakończona,https://eauctions/211202/details/173096/Polska-5-zlotych-1081941,https://wcn.pl/eauctions/211202/details/173096/Polska-5-zlotych-1081941
12.01.2022 00:29:38,18-11-2021, 50 złotych,Polska,I,250,60,6,138,zakończona,https://eauctions/211118/details/172222/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/211118/details/172222/Polska-50-zlotych-1081941
12.01.2022 00:29:38,30-12-2021, 1.000 złotych,Polska,II+,460,250,10,160,zakończona,https://eauctions/211230/details/175093/Polska-1000-zlotych-15071947,https://wcn.pl/eauctions/211230/details/175093/Polska-1000-zlotych-15071947
12.01.2022 00:29:38,28-10-2021, brąz,Grecja i posthellenistyczne,IV,42,60,4,65,zakończona,https://eauctions/211028/details/170784/Grecja-i-posthellenistyczne-braz-ok-II-w-pne,https://wcn.pl/eauctions/211028/details/170784/Grecja-i-posthellenistyczne-braz-ok-II-w-pne
12.01.2022 00:29:38,09-09-2021, komplet 7 dużych znaczków premiowych wartości 1 punktu,Polska podczas II Wojny Światowej,I,340,150,5,234,zakończona,https://eauctions/210909/details/168101/Polska-podczas-II-Wojny-Swiatowej-komplet-7-duzych-znaczkow-premiowych-wartosci-1-punktu-19421944,https://wcn.pl/eauctions/210909/details/168101/Polska-podczas-II-Wojny-Swiatowej-komplet-7-duzych-znaczkow-premiowych-wartosci-1-punktu-19421944
12.01.2022 00:29:38,30-09-2021, denar,Węgry,III,85,60,6,121,zakończona,https://eauctions/210930/details/169366/Wegry-denar,https://wcn.pl/eauctions/210930/details/169366/Wegry-denar
12.01.2022 00:29:38,16-09-2021, brakteat,Zakon Krzyżacki,III+,65,75,4,89,zakończona,https://eauctions/210916/details/164927/Zakon-Krzyzacki-brakteat-ok-13371345,https://wcn.pl/eauctions/210916/details/164927/Zakon-Krzyzacki-brakteat-ok-13371345
12.01.2022 00:29:38,21-10-2021, 100 złotych,Polska,I,135,100,8,100,zakończona,https://eauctions/211021/details/170376/Polska-100-zlotych-9111934,https://wcn.pl/eauctions/211021/details/170376/Polska-100-zlotych-9111934
12.01.2022 00:29:38,11-11-2021, lot 2 monet,Polska,III,90,80,4,93,zakończona,https://eauctions/211111/details/171802/Polska-lot-2-monet,https://wcn.pl/eauctions/211111/details/171802/Polska-lot-2-monet
12.01.2022 00:29:38,09-12-2021, grosz,Polska,II-/III+,300,150,8,234,zakończona,https://eauctions/211209/details/173696/Polska-grosz-1531,https://wcn.pl/eauctions/211209/details/173696/Polska-grosz-1531
12.01.2022 00:29:38,06-01-2022, pieniądz,Tauryda,III+,0,120,0,47,zakończona,https://eauctions/220106/details/172384/Tauryda-pieniadz-XV-w,https://wcn.pl/eauctions/220106/details/172384/Tauryda-pieniadz-XV-w
12.01.2022 00:29:38,16-12-2021, niedokończony druk banknotu 50 złotych,Polska,III/IV,150,150,4,48,zakończona,https://eauctions/211216/details/174126/Polska-niedokonczony-druk-banknotu-50-zlotych-11111936,https://wcn.pl/eauctions/211216/details/174126/Polska-niedokonczony-druk-banknotu-50-zlotych-11111936
12.01.2022 00:29:38,04-11-2021, 2 złote,Polska,III-,55,30,5,62,zakończona,https://eauctions/211104/details/171285/Polska-2-zlote-1031940,https://wcn.pl/eauctions/211104/details/171285/Polska-2-zlote-1031940
12.01.2022 00:29:38,23-12-2021, półgrosz litewski,Polska,II,165,80,9,164,zakończona,https://eauctions/211223/details/174674/Polska-polgrosz-litewski-1547,https://wcn.pl/eauctions/211223/details/174674/Polska-polgrosz-litewski-1547
12.01.2022 00:29:38,25-11-2021, brąz,Grecja i posthellenistyczne,III/III+,490,100,19,359,zakończona,https://eauctions/211125/details/172701/Grecja-i-posthellenistyczne-braz-310-280-pne,https://wcn.pl/eauctions/211125/details/172701/Grecja-i-posthellenistyczne-braz-310-280-pne
12.01.2022 00:29:38,02-12-2021, 50 złotych,Polska,I,125,60,8,111,zakończona,https://eauctions/211202/details/173097/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/211202/details/173097/Polska-50-zlotych-1081941
12.01.2022 00:29:38,18-11-2021, 50 złotych,Polska,I-,28,40,3,55,zakończona,https://eauctions/211118/details/172223/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/211118/details/172223/Polska-50-zlotych-1081941
12.01.2022 00:29:38,30-12-2021, 3 x cegiełka na budowę siedziby KC PZPR,Polska,I-/II,48,80,1,38,zakończona,https://eauctions/211230/details/175094/Polska-3-x-cegielka-na-budowe-siedziby-KC-PZPR,https://wcn.pl/eauctions/211230/details/175094/Polska-3-x-cegielka-na-budowe-siedziby-KC-PZPR
12.01.2022 00:29:38,28-10-2021, denar serratus,Republika Rzymska,III+,640,750,5,144,zakończona,https://eauctions/211028/details/170785/Republika-Rzymska-denar-serratus-118-pne,https://wcn.pl/eauctions/211028/details/170785/Republika-Rzymska-denar-serratus-118-pne
12.01.2022 00:29:38,21-10-2021, zestaw 2 banknotów,Polska,III+/III,34,25,4,127,zakończona,https://eauctions/211021/details/170377/Polska-zestaw-2-banknotow,https://wcn.pl/eauctions/211021/details/170377/Polska-zestaw-2-banknotow
12.01.2022 00:29:38,11-11-2021, trojak,Polska,II-,270,150,10,289,zakończona,https://eauctions/211111/details/171803/Polska-trojak-1599,https://wcn.pl/eauctions/211111/details/171803/Polska-trojak-1599
12.01.2022 00:29:38,09-12-2021, lot 6 monet,Polska,III+/III-,160,150,8,171,zakończona,https://eauctions/211209/details/173697/Polska-lot-6-monet,https://wcn.pl/eauctions/211209/details/173697/Polska-lot-6-monet
